|regrLabels	0.976032	0.976032	0.976032
|regrLabels	0.980089	0.980089	0.980089
|regrLabels	0.976701	0.976701	0.976701
|regrLabels	0.990044	0.990044	0.990044
|regrLabels	0.964442	0.964442	0.964442
|regrLabels	0.982687	0.982687	0.982687
|regrLabels	0.989014	0.989014	0.989014
|regrLabels	0.967249	0.967249	0.967249
|regrLabels	0.982380	0.982380	0.982380
|regrLabels	0.972556	0.972556	0.972556
|regrLabels	0.977030	0.977030	0.977030
|regrLabels	0.985593	0.985593	0.985593
|regrLabels	0.982808	0.982808	0.982808
|regrLabels	0.973017	0.973017	0.973017
|regrLabels	0.969398	0.969398	0.969398
|regrLabels	0.967699	0.967699	0.967699
|regrLabels	0.973203	0.973203	0.973203
|regrLabels	0.977545	0.977545	0.977545
|regrLabels	0.982808	0.982808	0.982808
|regrLabels	0.978499	0.978499	0.978499
|regrLabels	0.980966	0.980966	0.980966
|regrLabels	0.980472	0.980472	0.980472
|regrLabels	0.967282	0.967282	0.967282
|regrLabels	0.970758	0.970758	0.970758
|regrLabels	0.967238	0.967238	0.967238
|regrLabels	0.978510	0.978510	0.978510
|regrLabels	0.972446	0.972446	0.972446
|regrLabels	0.979080	0.979080	0.979080
|regrLabels	0.973302	0.973302	0.973302
|regrLabels	0.972929	0.972929	0.972929
|regrLabels	0.964245	0.964245	0.964245
|regrLabels	0.980374	0.980374	0.980374
|regrLabels	0.985724	0.985724	0.985724
|regrLabels	0.986591	0.986591	0.986591
|regrLabels	0.975736	0.975736	0.975736
|regrLabels	0.971876	0.971876	0.971876
|regrLabels	0.991656	0.991656	0.991656
|regrLabels	0.982961	0.982961	0.982961
|regrLabels	0.988268	0.988268	0.988268
|regrLabels	0.967787	0.967787	0.967787
|regrLabels	0.985297	0.985297	0.985297
|regrLabels	0.976503	0.976503	0.976503
|regrLabels	0.971997	0.971997	0.971997
|regrLabels	0.985231	0.985231	0.985231
|regrLabels	0.981010	0.981010	0.981010
|regrLabels	0.984365	0.984365	0.984365
|regrLabels	0.972041	0.972041	0.972041
|regrLabels	0.968488	0.968488	0.968488
|regrLabels	0.985648	0.985648	0.985648
|regrLabels	0.978422	0.978422	0.978422
|regrLabels	0.969453	0.969453	0.969453
|regrLabels	0.975549	0.975549	0.975549
|regrLabels	0.976218	0.976218	0.976218
|regrLabels	0.969080	0.969080	0.969080
|regrLabels	0.981646	0.981646	0.981646
|regrLabels	0.981711	0.981711	0.981711
|regrLabels	0.979014	0.979014	0.979014
|regrLabels	0.984398	0.984398	0.984398
|regrLabels	0.982588	0.982588	0.982588
|regrLabels	0.984409	0.984409	0.984409
|regrLabels	0.982336	0.982336	0.982336
|regrLabels	0.967765	0.967765	0.967765
|regrLabels	0.962556	0.962556	0.962556
|regrLabels	0.979507	0.979507	0.979507
|regrLabels	0.977446	0.977446	0.977446
|regrLabels	0.987435	0.987435	0.987435
|regrLabels	0.973302	0.973302	0.973302
|regrLabels	0.978992	0.978992	0.978992
|regrLabels	0.982994	0.982994	0.982994
|regrLabels	0.981306	0.981306	0.981306
|regrLabels	0.983400	0.983400	0.983400
|regrLabels	0.988630	0.988630	0.988630
|regrLabels	0.984365	0.984365	0.984365
|regrLabels	0.975922	0.975922	0.975922
|regrLabels	0.968411	0.968411	0.968411
|regrLabels	0.979464	0.979464	0.979464
|regrLabels	0.982468	0.982468	0.982468
|regrLabels	0.988093	0.988093	0.988093
|regrLabels	0.986218	0.986218	0.986218
|regrLabels	0.977600	0.977600	0.977600
|regrLabels	0.971624	0.971624	0.971624
|regrLabels	0.986141	0.986141	0.986141
|regrLabels	0.971394	0.971394	0.971394
|regrLabels	0.990242	0.990242	0.990242
|regrLabels	0.970966	0.970966	0.970966
|regrLabels	0.980746	0.980746	0.980746
|regrLabels	0.981262	0.981262	0.981262
|regrLabels	0.979617	0.979617	0.979617
|regrLabels	0.985330	0.985330	0.985330
|regrLabels	0.969530	0.969530	0.969530
|regrLabels	0.979255	0.979255	0.979255
|regrLabels	0.983718	0.983718	0.983718
|regrLabels	0.982117	0.982117	0.982117
|regrLabels	0.979957	0.979957	0.979957
|regrLabels	0.987183	0.987183	0.987183
|regrLabels	0.979168	0.979168	0.979168
|regrLabels	0.971635	0.971635	0.971635
|regrLabels	0.972655	0.972655	0.972655
|regrLabels	0.974705	0.974705	0.974705
|regrLabels	0.978312	0.978312	0.978312
|regrLabels	0.969914	0.969914	0.969914
|regrLabels	0.975955	0.975955	0.975955
|regrLabels	0.981569	0.981569	0.981569
|regrLabels	0.968883	0.968883	0.968883
|regrLabels	0.974299	0.974299	0.974299
|regrLabels	0.968422	0.968422	0.968422
|regrLabels	0.983871	0.983871	0.983871
|regrLabels	0.968247	0.968247	0.968247
|regrLabels	0.968159	0.968159	0.968159
|regrLabels	0.977435	0.977435	0.977435
|regrLabels	0.985121	0.985121	0.985121
|regrLabels	0.975253	0.975253	0.975253
|regrLabels	0.981448	0.981448	0.981448
|regrLabels	0.981404	0.981404	0.981404
|regrLabels	0.981371	0.981371	0.981371
|regrLabels	0.978027	0.978027	0.978027
|regrLabels	0.984376	0.984376	0.984376
|regrLabels	0.977446	0.977446	0.977446
|regrLabels	0.981667	0.981667	0.981667
|regrLabels	0.977424	0.977424	0.977424
|regrLabels	0.961701	0.961701	0.961701
|regrLabels	0.972666	0.972666	0.972666
|regrLabels	0.977435	0.977435	0.977435
|regrLabels	0.975275	0.975275	0.975275
|regrLabels	0.974727	0.974727	0.974727
|regrLabels	0.985406	0.985406	0.985406
|regrLabels	0.989211	0.989211	0.989211
|regrLabels	0.962162	0.962162	0.962162
|regrLabels	0.988904	0.988904	0.988904
|regrLabels	0.988783	0.988783	0.988783
|regrLabels	0.981536	0.981536	0.981536
|regrLabels	0.983663	0.983663	0.983663
|regrLabels	0.985176	0.985176	0.985176
|regrLabels	0.962173	0.962173	0.962173
|regrLabels	0.972293	0.972293	0.972293
|regrLabels	0.968236	0.968236	0.968236
|regrLabels	0.989057	0.989057	0.989057
|regrLabels	0.977150	0.977150	0.977150
|regrLabels	0.969672	0.969672	0.969672
|regrLabels	0.974870	0.974870	0.974870
|regrLabels	0.979299	0.979299	0.979299
|regrLabels	0.966109	0.966109	0.966109
|regrLabels	0.974848	0.974848	0.974848
|regrLabels	0.986053	0.986053	0.986053
|regrLabels	0.973247	0.973247	0.973247
|regrLabels	0.980648	0.980648	0.980648
|regrLabels	0.975571	0.975571	0.975571
|regrLabels	0.971767	0.971767	0.971767
|regrLabels	0.985549	0.985549	0.985549
|regrLabels	0.989375	0.989375	0.989375
|regrLabels	0.974530	0.974530	0.974530
|regrLabels	0.959958	0.959958	0.959958
|regrLabels	0.977095	0.977095	0.977095
|regrLabels	0.981700	0.981700	0.981700
|regrLabels	0.974573	0.974573	0.974573
|regrLabels	0.989518	0.989518	0.989518
|regrLabels	0.987095	0.987095	0.987095
|regrLabels	0.985779	0.985779	0.985779
|regrLabels	0.988378	0.988378	0.988378
|regrLabels	0.981766	0.981766	0.981766
|regrLabels	0.981284	0.981284	0.981284
|regrLabels	0.976624	0.976624	0.976624
|regrLabels	0.968554	0.968554	0.968554
|regrLabels	0.979332	0.979332	0.979332
|regrLabels	0.981964	0.981964	0.981964
|regrLabels	0.978510	0.978510	0.978510
|regrLabels	0.974826	0.974826	0.974826
|regrLabels	0.986580	0.986580	0.986580
|regrLabels	0.984102	0.984102	0.984102
|regrLabels	0.975429	0.975429	0.975429
|regrLabels	0.987742	0.987742	0.987742
|regrLabels	0.971416	0.971416	0.971416
|regrLabels	0.983323	0.983323	0.983323
|regrLabels	0.974990	0.974990	0.974990
|regrLabels	0.970144	0.970144	0.970144
|regrLabels	0.980143	0.980143	0.980143
|regrLabels	0.982336	0.982336	0.982336
|regrLabels	0.982380	0.982380	0.982380
|regrLabels	0.970813	0.970813	0.970813
|regrLabels	0.977830	0.977830	0.977830
|regrLabels	0.985648	0.985648	0.985648
|regrLabels	0.971153	0.971153	0.971153
|regrLabels	0.979266	0.979266	0.979266
|regrLabels	0.974453	0.974453	0.974453
|regrLabels	0.979946	0.979946	0.979946
|regrLabels	0.973225	0.973225	0.973225
|regrLabels	0.976635	0.976635	0.976635
|regrLabels	0.986591	0.986591	0.986591
|regrLabels	0.981547	0.981547	0.981547
|regrLabels	0.981240	0.981240	0.981240
|regrLabels	0.976328	0.976328	0.976328
|regrLabels	0.978718	0.978718	0.978718
|regrLabels	0.986591	0.986591	0.986591
|regrLabels	0.985209	0.985209	0.985209
|regrLabels	0.982786	0.982786	0.982786
|regrLabels	0.983279	0.983279	0.983279
|regrLabels	0.984946	0.984946	0.984946
|regrLabels	0.975823	0.975823	0.975823
|regrLabels	0.973959	0.973959	0.973959
|regrLabels	0.982084	0.982084	0.982084
|regrLabels	0.979321	0.979321	0.979321
|regrLabels	0.984946	0.984946	0.984946
|regrLabels	0.975736	0.975736	0.975736
|regrLabels	0.982621	0.982621	0.982621
|regrLabels	0.985373	0.985373	0.985373
|regrLabels	0.983838	0.983838	0.983838
|regrLabels	0.962776	0.962776	0.962776
|regrLabels	0.983553	0.983553	0.983553
|regrLabels	0.982314	0.982314	0.982314
|regrLabels	0.979606	0.979606	0.979606
|regrLabels	0.971723	0.971723	0.971723
|regrLabels	0.982917	0.982917	0.982917
|regrLabels	0.968357	0.968357	0.968357
|regrLabels	0.982402	0.982402	0.982402
|regrLabels	0.984759	0.984759	0.984759
|regrLabels	0.979825	0.979825	0.979825
|regrLabels	0.987183	0.987183	0.987183
|regrLabels	0.981854	0.981854	0.981854
|regrLabels	0.987194	0.987194	0.987194
|regrLabels	0.974782	0.974782	0.974782
|regrLabels	0.977424	0.977424	0.977424
|regrLabels	0.972534	0.972534	0.972534
|regrLabels	0.978225	0.978225	0.978225
|regrLabels	0.971273	0.971273	0.971273
|regrLabels	0.970001	0.970001	0.970001
|regrLabels	0.978312	0.978312	0.978312
|regrLabels	0.987303	0.987303	0.987303
|regrLabels	0.981273	0.981273	0.981273
|regrLabels	0.981328	0.981328	0.981328
|regrLabels	0.979968	0.979968	0.979968
|regrLabels	0.984387	0.984387	0.984387
|regrLabels	0.983038	0.983038	0.983038
|regrLabels	0.982040	0.982040	0.982040
|regrLabels	0.981295	0.981295	0.981295
|regrLabels	0.973181	0.973181	0.973181
|regrLabels	0.970495	0.970495	0.970495
|regrLabels	0.978674	0.978674	0.978674
|regrLabels	0.988718	0.988718	0.988718
|regrLabels	0.976613	0.976613	0.976613
|regrLabels	0.974190	0.974190	0.974190
|regrLabels	0.987391	0.987391	0.987391
|regrLabels	0.974464	0.974464	0.974464
|regrLabels	0.977611	0.977611	0.977611
|regrLabels	0.973049	0.973049	0.973049
|regrLabels	0.986689	0.986689	0.986689
|regrLabels	0.981350	0.981350	0.981350
|regrLabels	0.976744	0.976744	0.976744
|regrLabels	0.966580	0.966580	0.966580
|regrLabels	0.984299	0.984299	0.984299
|regrLabels	0.982446	0.982446	0.982446
|regrLabels	0.973642	0.973642	0.973642
|regrLabels	0.982643	0.982643	0.982643
|regrLabels	0.981832	0.981832	0.981832
|regrLabels	0.980220	0.980220	0.980220
|regrLabels	0.978290	0.978290	0.978290
|regrLabels	0.984792	0.984792	0.984792
|regrLabels	0.989386	0.989386	0.989386
|regrLabels	0.967907	0.967907	0.967907
|regrLabels	0.984145	0.984145	0.984145
|regrLabels	0.987281	0.987281	0.987281
|regrLabels	0.965835	0.965835	0.965835
|regrLabels	0.972841	0.972841	0.972841
|regrLabels	0.981360	0.981360	0.981360
|regrLabels	0.982260	0.982260	0.982260
|regrLabels	0.905147	0.905147	0.905147
|regrLabels	0.983279	0.983279	0.983279
|regrLabels	0.979332	0.979332	0.979332
|regrLabels	0.973981	0.973981	0.973981
|regrLabels	0.981404	0.981404	0.981404
|regrLabels	0.977271	0.977271	0.977271
|regrLabels	0.980933	0.980933	0.980933
|regrLabels	0.982863	0.982863	0.982863
|regrLabels	0.974968	0.974968	0.974968
|regrLabels	0.847551	0.847551	0.847551
|regrLabels	0.970725	0.970725	0.970725
|regrLabels	0.987139	0.987139	0.987139
|regrLabels	0.974277	0.974277	0.974277
|regrLabels	0.970506	0.970506	0.970506
|regrLabels	0.980933	0.980933	0.980933
|regrLabels	0.978236	0.978236	0.978236
|regrLabels	0.989430	0.989430	0.989430
|regrLabels	0.986031	0.986031	0.986031
|regrLabels	0.971339	0.971339	0.971339
|regrLabels	0.973466	0.973466	0.973466
|regrLabels	0.986229	0.986229	0.986229
|regrLabels	0.980944	0.980944	0.980944
|regrLabels	0.981032	0.981032	0.981032
|regrLabels	0.976098	0.976098	0.976098
|regrLabels	0.982018	0.982018	0.982018
|regrLabels	0.988443	0.988443	0.988443
|regrLabels	0.993246	0.993246	0.993246
|regrLabels	0.991821	0.991821	0.991821
|regrLabels	0.979080	0.979080	0.979080
|regrLabels	0.979222	0.979222	0.979222
|regrLabels	0.979409	0.979409	0.979409
|regrLabels	0.973981	0.973981	0.973981
|regrLabels	0.987007	0.987007	0.987007
|regrLabels	0.983279	0.983279	0.983279
|regrLabels	0.973324	0.973324	0.973324
|regrLabels	0.981942	0.981942	0.981942
|regrLabels	0.982325	0.982325	0.982325
|regrLabels	0.976021	0.976021	0.976021
|regrLabels	0.982599	0.982599	0.982599
|regrLabels	0.984628	0.984628	0.984628
|regrLabels	0.974946	0.974946	0.974946
|regrLabels	0.979058	0.979058	0.979058
|regrLabels	0.968609	0.968609	0.968609
|regrLabels	0.973872	0.973872	0.973872
|regrLabels	0.966548	0.966548	0.966548
|regrLabels	0.971789	0.971789	0.971789
|regrLabels	0.976065	0.976065	0.976065
|regrLabels	0.985637	0.985637	0.985637
|regrLabels	0.972106	0.972106	0.972106
|regrLabels	0.985417	0.985417	0.985417
|regrLabels	0.987194	0.987194	0.987194
|regrLabels	0.979255	0.979255	0.979255
|regrLabels	0.973839	0.973839	0.973839
|regrLabels	0.983389	0.983389	0.983389
|regrLabels	0.988871	0.988871	0.988871
|regrLabels	0.984814	0.984814	0.984814
|regrLabels	0.920223	0.920223	0.920223
|regrLabels	0.978532	0.978532	0.978532
|regrLabels	0.983553	0.983553	0.983553
|regrLabels	0.977271	0.977271	0.977271
|regrLabels	0.978883	0.978883	0.978883
|regrLabels	0.983016	0.983016	0.983016
|regrLabels	0.975078	0.975078	0.975078
|regrLabels	0.982775	0.982775	0.982775
|regrLabels	0.977523	0.977523	0.977523
|regrLabels	0.985735	0.985735	0.985735
|regrLabels	0.968686	0.968686	0.968686
|regrLabels	0.984200	0.984200	0.984200
|regrLabels	0.978082	0.978082	0.978082
|regrLabels	0.985143	0.985143	0.985143
|regrLabels	0.975966	0.975966	0.975966
|regrLabels	0.968028	0.968028	0.968028
|regrLabels	0.990033	0.990033	0.990033
|regrLabels	0.964716	0.964716	0.964716
|regrLabels	0.982435	0.982435	0.982435
|regrLabels	0.982665	0.982665	0.982665
|regrLabels	0.985604	0.985604	0.985604
|regrLabels	0.984836	0.984836	0.984836
|regrLabels	0.976394	0.976394	0.976394
|regrLabels	0.984474	0.984474	0.984474
|regrLabels	0.985680	0.985680	0.985680
|regrLabels	0.985878	0.985878	0.985878
|regrLabels	0.976492	0.976492	0.976492
|regrLabels	0.986908	0.986908	0.986908
|regrLabels	0.976492	0.976492	0.976492
|regrLabels	0.971460	0.971460	0.971460
|regrLabels	0.973773	0.973773	0.973773
|regrLabels	0.970977	0.970977	0.970977
|regrLabels	0.983071	0.983071	0.983071
|regrLabels	0.971799	0.971799	0.971799
|regrLabels	0.973663	0.973663	0.973663
|regrLabels	0.986722	0.986722	0.986722
|regrLabels	0.984617	0.984617	0.984617
|regrLabels	0.974606	0.974606	0.974606
|regrLabels	0.984134	0.984134	0.984134
|regrLabels	0.980253	0.980253	0.980253
|regrLabels	0.984584	0.984584	0.984584
|regrLabels	0.976744	0.976744	0.976744
|regrLabels	0.980955	0.980955	0.980955
|regrLabels	0.966964	0.966964	0.966964
|regrLabels	0.975385	0.975385	0.975385
|regrLabels	0.987676	0.987676	0.987676
|regrLabels	0.979354	0.979354	0.979354
|regrLabels	0.984091	0.984091	0.984091
|regrLabels	0.968971	0.968971	0.968971
|regrLabels	0.983422	0.983422	0.983422
|regrLabels	0.990527	0.990527	0.990527
|regrLabels	0.981558	0.981558	0.981558
|regrLabels	0.983082	0.983082	0.983082
|regrLabels	0.988542	0.988542	0.988542
|regrLabels	0.971394	0.971394	0.971394
|regrLabels	0.989189	0.989189	0.989189
|regrLabels	0.990000	0.990000	0.990000
|regrLabels	0.987533	0.987533	0.987533
|regrLabels	0.980407	0.980407	0.980407
|regrLabels	0.970517	0.970517	0.970517
|regrLabels	0.976306	0.976306	0.976306
|regrLabels	0.982753	0.982753	0.982753
|regrLabels	0.984770	0.984770	0.984770
|regrLabels	0.975242	0.975242	0.975242
|regrLabels	0.975889	0.975889	0.975889
|regrLabels	0.964914	0.964914	0.964914
|regrLabels	0.975593	0.975593	0.975593
|regrLabels	0.979595	0.979595	0.979595
|regrLabels	0.990253	0.990253	0.990253
|regrLabels	0.972161	0.972161	0.972161
|regrLabels	0.986360	0.986360	0.986360
|regrLabels	0.978696	0.978696	0.978696
|regrLabels	0.993739	0.993739	0.993739
|regrLabels	0.983071	0.983071	0.983071
|regrLabels	0.979453	0.979453	0.979453
|regrLabels	0.983334	0.983334	0.983334
|regrLabels	0.971460	0.971460	0.971460
|regrLabels	0.982676	0.982676	0.982676
|regrLabels	0.978247	0.978247	0.978247
|regrLabels	0.984518	0.984518	0.984518
|regrLabels	0.967776	0.967776	0.967776
|regrLabels	0.976997	0.976997	0.976997
|regrLabels	0.974179	0.974179	0.974179
|regrLabels	0.978586	0.978586	0.978586
|regrLabels	0.982336	0.982336	0.982336
|regrLabels	0.977863	0.977863	0.977863
|regrLabels	0.979782	0.979782	0.979782
|regrLabels	0.984343	0.984343	0.984343
|regrLabels	0.983882	0.983882	0.983882
|regrLabels	0.971438	0.971438	0.971438
|regrLabels	0.973620	0.973620	0.973620
|regrLabels	0.967183	0.967183	0.967183
|regrLabels	0.973313	0.973313	0.973313
|regrLabels	0.978148	0.978148	0.978148
|regrLabels	0.970714	0.970714	0.970714
|regrLabels	0.977885	0.977885	0.977885
|regrLabels	0.973795	0.973795	0.973795
|regrLabels	0.987446	0.987446	0.987446
|regrLabels	0.985724	0.985724	0.985724
|regrLabels	0.981075	0.981075	0.981075
|regrLabels	0.983301	0.983301	0.983301
|regrLabels	0.981591	0.981591	0.981591
|regrLabels	0.966580	0.966580	0.966580
|regrLabels	0.990921	0.990921	0.990921
|regrLabels	0.979683	0.979683	0.979683
|regrLabels	0.989090	0.989090	0.989090
|regrLabels	0.982391	0.982391	0.982391
|regrLabels	0.984518	0.984518	0.984518
|regrLabels	0.973280	0.973280	0.973280
|regrLabels	0.985593	0.985593	0.985593
|regrLabels	0.972008	0.972008	0.972008
|regrLabels	0.974245	0.974245	0.974245
|regrLabels	0.981360	0.981360	0.981360
|regrLabels	0.990340	0.990340	0.990340
|regrLabels	0.974650	0.974650	0.974650
|regrLabels	0.974990	0.974990	0.974990
|regrLabels	0.971065	0.971065	0.971065
|regrLabels	0.985702	0.985702	0.985702
|regrLabels	0.983181	0.983181	0.983181
|regrLabels	0.982391	0.982391	0.982391
|regrLabels	0.974003	0.974003	0.974003
|regrLabels	0.975780	0.975780	0.975780
|regrLabels	0.984650	0.984650	0.984650
|regrLabels	0.983762	0.983762	0.983762
|regrLabels	0.975089	0.975089	0.975089
|regrLabels	0.972315	0.972315	0.972315
|regrLabels	0.980407	0.980407	0.980407
|regrLabels	0.976372	0.976372	0.976372
|regrLabels	0.980231	0.980231	0.980231
|regrLabels	0.967600	0.967600	0.967600
|regrLabels	0.967556	0.967556	0.967556
|regrLabels	0.985637	0.985637	0.985637
|regrLabels	0.978236	0.978236	0.978236
|regrLabels	0.990121	0.990121	0.990121
|regrLabels	0.975067	0.975067	0.975067
|regrLabels	0.976635	0.976635	0.976635
|regrLabels	0.942053	0.942053	0.942053
|regrLabels	0.973367	0.973367	0.973367
|regrLabels	0.973488	0.973488	0.973488
|regrLabels	0.975122	0.975122	0.975122
|regrLabels	0.983071	0.983071	0.983071
|regrLabels	0.978992	0.978992	0.978992
|regrLabels	0.985834	0.985834	0.985834
|regrLabels	0.984277	0.984277	0.984277
|regrLabels	0.982303	0.982303	0.982303
|regrLabels	0.991568	0.991568	0.991568
|regrLabels	0.976076	0.976076	0.976076
|regrLabels	0.990329	0.990329	0.990329
|regrLabels	0.975473	0.975473	0.975473
|regrLabels	0.983016	0.983016	0.983016
|regrLabels	0.974256	0.974256	0.974256
|regrLabels	0.988224	0.988224	0.988224
|regrLabels	0.980275	0.980275	0.980275
|regrLabels	0.976723	0.976723	0.976723
|regrLabels	0.984255	0.984255	0.984255
|regrLabels	0.985812	0.985812	0.985812
|regrLabels	0.984277	0.984277	0.984277
|regrLabels	0.978554	0.978554	0.978554
